id_procedura,publicat_in_TED,autoritate_contractanta,castigatori,valoare_ron,baza_valorii,valoare_atribuita_ron,sursa_valoare_atribuita,valoare_max_acord_ron,sursa_valoare_max,valoare_max_estimata_acord_ron,acord_cadru,titlu,cpv,data_atribuirii,durata_luni,data_expirarii,sursa_durata,expira_in_12_luni,avertisment,note,link
464589-2026,DA,"Spitalul Clinic de Urgenta ""Prof. Dr. Nicolae Oblu"" Iasi",DACORUM GRUP,699400,valoare atribuita (TED eForms (valoarea totala a rezultatului)),699400,TED eForms (valoarea totala a rezultatului),1667454,TED eForms (valoare estimata),,,"Furnizare, instalare, punere in functiune, instruire personal si service in perioada de garantie - echipamente medicale in cadrul PROGRAMULU",33100000,2026-06-29,4,2026-10-29,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/464589-2026
691904-2024,DA,UM 0929 Bucuresti,INFOMED S.R.L. / S.C. Natural Es-medical S.R.L / THREE PHARM / TOTAL MEDICAL SOLUTIONS SRL,1125710,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,1125710,TED eForms BT-118 (valoarea maxima a acordului),6833200,DA,Furnizare materiale specifice laboratorului de radiologie și imagistică medicală,33140000,2024-10-30,24,2026-10-30,TED eForms (durata publicata),DA,,unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/691904-2024
CAN1135984,NU,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,BIOSENS MEDICA,110754,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),110754,SICAP/OpenTender (valori pe atribuire),,,,,Negociere Fire de sutura,33141125,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,valoarea procedurii din SICAP/OpenTender (11.075.364 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1135984
CAN1135986,NU,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,BIOSENS MEDICA,37721,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),37721,SICAP/OpenTender (valori pe atribuire),,,,,,33141125,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1135986
CAN1135990,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,ALPHA MEDICAL S.R.L.,24620,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),24620,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135990
CAN1135991,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,AXIOMED SOLUTIONS SRL,32300,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),32300,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135991
CAN1135992,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,B.BRAUN MEDICAL,4563,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),4563,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135992
CAN1135993,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,BOSTON SCIENTIFIC ROMANIA,22180,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),22180,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135993
CAN1135994,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,FRESENIUS KABI ROMANIA S.R.L.,23200,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),23200,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135994
CAN1135995,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,LC RHEA MEDICAL CARE S.R.L.,16000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),16000,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135995
CAN1135996,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,NAFKA GRUP S.R.L.,13456,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),13456,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135996
CAN1135997,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,PAUL HARTMANN,4760,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),4760,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135997
CAN1135998,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,TEHNO ELECTRO MEDICAL COMPANY S.R.L.,58501,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),58501,SICAP/OpenTender (valori pe atribuire),58501,SICAP/OpenTender (valoare procedura),,,Contract furnizare materiale sanitare,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135998
CAN1135999,NU,Ministerul Apararii Nationale - Unitatea Militara 02474 -Spitalul Militar de Urgenta Regina Maria,THREE PHARM,36318,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),36318,SICAP/OpenTender (valori pe atribuire),,,,,,33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,unitate militara cu profil de spital,SICAP anunt nr. CAN1135999
CAN1136001,NU,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,HEXAMEDICAL HEALTH,455410,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),455410,SICAP/OpenTender (valori pe atribuire),,,,,Negociere Fire de sutura,33141125,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,valoarea procedurii din SICAP/OpenTender (45.541.032 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1136001
CAN1136002,NU,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,Johnson & Johnson Romania,22444,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),22444,SICAP/OpenTender (valori pe atribuire),,,,,,33141125,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136002
CAN1136003,NU,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,MEDTRONIC ROMANIA,89340,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),89340,SICAP/OpenTender (valori pe atribuire),89340,SICAP/OpenTender (valoare procedura),,,Negociere Fire de sutura,33141125,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2025-03-11 (178369-2025), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1136003
CAN1136006,NU,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,PHARMICS S.R.L.,99940,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),99940,SICAP/OpenTender (valori pe atribuire),99940,SICAP/OpenTender (valoare procedura),,,Negociere Fire de sutura,33141125,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136006
CAN1136009,NU,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,VLADI MED DISTRIBUTION S.R.L.,215583,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),215583,SICAP/OpenTender (valori pe atribuire),,,,,Negociere Fire de sutura,33141125,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,valoarea procedurii din SICAP/OpenTender (21.558.264 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1136009
CAN1136010,NU,Spitalul Judetean de Urgenta Miercurea Ciuc,SIEMENS HEALTHCARE SRL,393174,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),393174,SICAP/OpenTender (valori pe atribuire),,,,,Piese de schimb pentru Computertomograf Somatom Scope,33124000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,valoarea procedurii din SICAP/OpenTender (39.317.396 RON) ignorata: de peste 20 de ori valoarea atribuita (probabil eroare de unitate),SICAP anunt nr. CAN1136010
CAN1136012,NU,Spitalul Judetean de Urgenta Miercurea Ciuc,AMRIX TECHNOLOGIES SRL,1600,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),1600,SICAP/OpenTender (valori pe atribuire),,,,,,33124000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136012
CAN1136032,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,MEDTRONIC ROMANIA,265000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),265000,SICAP/OpenTender (valori pe atribuire),265000,SICAP/OpenTender (valoare procedura),,,Negociere materiale sanitare angiografie,33140000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-11-18 (CAN1137221), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1136032
CAN1136040,NU,SPITALUL UNIVERSITAR DE URGENTA ELIAS,L&P MEDICAL,12500,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),12500,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136040
CAN1136042,NU,Spitalul Clinic Colentina,STRYKER ROMANIA,137065,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),137065,SICAP/OpenTender (valori pe atribuire),137065,SICAP/OpenTender (valoare procedura),,,Negociere proteze ortopedie,33184000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136042
CAN1136044,NU,Spitalul Clinic Colentina,BIO TECHNIC ROMANIA S.R.L.,38250,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),38250,SICAP/OpenTender (valori pe atribuire),,,,,,33184000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136044
CAN1136048,NU,Spitalul Clinic Colentina,MEDICAL ORTOVIT,53400,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),53400,SICAP/OpenTender (valori pe atribuire),53400,SICAP/OpenTender (valoare procedura),,,NEGOCIERE PROTEZE,33184000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136048
CAN1136052,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",STRYKER ROMANIA,257500,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),257500,SICAP/OpenTender (valori pe atribuire),257500,SICAP/OpenTender (valoare procedura),,,MATERIALE SANITARE,33140000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-11-18 (CAN1137202), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1136052
CAN1136054,NU,Spitalul Clinic Colentina,ZIMMER BIOMET ROMANIA,69274,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),69274,SICAP/OpenTender (valori pe atribuire),69274,SICAP/OpenTender (valoare procedura),,,NEGOCIERE PROTEZE ORTOPEDIE,33184000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136054
CAN1136056,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",MedKit,203535,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),203535,SICAP/OpenTender (valori pe atribuire),203535,SICAP/OpenTender (valoare procedura),,,MATERIALE SANITARE,33140000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136056
CN1074952,NU,"Spitalul Clinic de Urgenta pentru Copii ""Sf. Ioan"" Galati",DACORUM GRUP,480000,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),480000,SICAP/OpenTender (valori pe atribuire),480000,SICAP/OpenTender (valoare procedura),,,"FURNIZARE ,INSTALARE ,PUNERE IN FUNCTIUNE ECHIPAMENTE MEDICALE",33100000,2024-10-30,24,2026-10-30,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CN1074952
298421-2025,DA,Spitalul Clinic Municipal de Urgenta Timisoara,KARL STORZ ENDOSCOPIA ROMANIA / MEDTRONIC ROMANIA / MEDIST IMAGING & P.O.C.,1153511,valoare atribuita (TED eForms (valoarea totala a rezultatului)),1153511,TED eForms (valoarea totala a rezultatului),,,,,ECHIPAMENTE MEDICALE- PROIECT RORS 00009,33100000,2025-04-30,18,2026-10-30,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 461743-2025; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 461743-2025,https://ted.europa.eu/en/notice/-/detail/298421-2025
786872-2025,DA,SPITALUL JUDETEAN SATU MARE,ANTISEL RO / MEDIST IMAGING & P.O.C. / Medical Gazplus,863175,valoare atribuita (TED eForms (valoarea totala a rezultatului)),863175,TED eForms (valoarea totala a rezultatului),,,,,ECHIPAMENTE MEDICALE 2025 SECTIA GINECOLOGIE,33100000,2025-10-30,12,2026-10-30,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/786872-2025
310226-2026,DA,SPITALUL CLINIC JUDETEAN DE URGENTA BISTRITA,MEDITECH,185925,valoare atribuita (TED eForms (valoarea totala a rezultatului)),185925,TED eForms (valoarea totala a rezultatului),185925,TED eForms (valoare estimata),,,Furnizare aparatură medicală și echipamente medicale în cadrul Programului de Sănătate -Apel de proiecte PS/665/PS_P3/OP4/RSO4.5/PS_P3_RSO4.,33100000,2026-04-30,6,2026-10-30,TED eForms (durata publicata),DA,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2026-07-22 (609006-2026), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/310226-2026
637468-2024,DA,Spitalul Clinic de Urgenta Bucuresti,BIOSENS MEDICA S.R.L. / ROMBIOMEDICA,18778843,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,18778843,TED eForms BT-118 (valoarea maxima a acordului),19846800,DA,Materiale sanitare pentru sutura mecanica si sisteme de protezare,33140000,2022-10-31,48,2026-10-31,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/637468-2024
CAN1136146,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara","""ADRIAN SPIRESCU SI MIHAELA PELTEACU"" S.C.P.A.",2200,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),2200,SICAP/OpenTender (valori pe atribuire),,,,,,33140000,2024-10-31,24,2026-10-31,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. CAN1136146
CAN1136152,NU,"Spital Clinic Judetean de Urgenta ""Pius Brinzeu"" Timisoara",MEDTRONIC ROMANIA,380200,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),380200,SICAP/OpenTender (valori pe atribuire),380200,SICAP/OpenTender (valoare procedura),,,MATERIALE SANITARE,33140000,2024-10-31,24,2026-10-31,"ESTIMAT (24 luni, durata nepublicata)",DA,"durata estimata; acelasi spital a atribuit un contract nou aceluiasi castigator la 2026-01-05 (30474-2026), inainte de expirarea calculata => probabil inlocuit",,SICAP anunt nr. CAN1136152
688792-2024,DA,Spitalul Clinic de Urgenta Bagdasar-Arseni,KRAL MEDICAL SOLUTIONS SRL / MEDINTEL SRL,9760980,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),7632480,TED eForms (valoarea totala a rezultatului),9760980,TED eForms BT-118 (valoarea maxima a acordului),11106034,DA,ECHIPAMENTE PENTRU INGRIJIREA PACIENTILOR ADULTI,33100000,2024-11-01,24,2026-11-01,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 697300-2025; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 208496-2025, 697300-2025",https://ted.europa.eu/en/notice/-/detail/688792-2024
690962-2024,DA,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,B.BRAUN MEDICAL SRL,1323617,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,1323617,TED eForms BT-118 (valoarea maxima a acordului),1378356,DA,Furnizare echipamente medicale,33100000,2024-11-01,24,2026-11-01,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 525162-2024,https://ted.europa.eu/en/notice/-/detail/690962-2024
703831-2024,DA,MINISTERUL APARARII - U.M 02460,ALL IN PHARMA MED / CREATIVE & INNOVATIVE MANAGEMENT / CRIO - 2 S.R.L. / DELUXE MEDICRAFTS / EURODIAGONAL S.R.L. / Euroexpand Impex / Lumamed Health&Care / MEDI -TECH BUSINESS / MEDICAL GRUP / MEDICAL ORTOVIT / Medplaza Health / SH MEDICAL SRL / VALDOMEDICA TRADING,1508790,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,1508790,TED eForms BT-118 (valoarea maxima a acordului),2176327,DA,Acord cadru de furnizare materiale sanitare pentru o perioada de 24 luni,33140000,2024-11-01,24,2026-11-01,TED eForms (durata publicata),DA,,unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 434944-2024,https://ted.europa.eu/en/notice/-/detail/703831-2024
717192-2024,DA,Spitalul Municipal de Urgenta Roman,ALPHA BRIO MEDICAL S.R.L. / ALPHA MEDICAL S.R.L. / ARTISANA MEDICAL S.R.L. / AVENA MEDICA S.R.L. / B.BRAUN MEDICAL SRL / BIZMED SRL / CIX INTERPROD S.R.L. / CO&CO Consumer 2002 S.R.L. / CRAD RO SRL / CRIO - 2 S.R.L. / DELUXE MEDICRAFTS SRL / DEMOPHORIUS HEALTHCARE SRL / DR COLOS MEDICAL / EST INVEST FARMA S.R.L. / Elta 90 Medical Research SRL / GRAZY PRICE MEDICAL IMPORT EXPORT S.R.L. / HDL Union / HELLIMED SRL / IDEAL OPTIONS / INPOINT MEDICARE / Limas Group S.R.L. / M-G EXIM ROMITALIA S.R.L. / MEDICAL ORTOVIT / MEDIMPACT SRL / MEGACONS-BRILLAGO SRL / MERCATOR MEDICAL / NAFKA GRUP S.R.L. / NOVOMED INTERNATIONAL SRL / Ortholife Systems / PARTNERS MEDICAL SOLUTION S.R.L. / PRIMEX MEDICAL SRL / ROVAL MED SRL / S.C. BIOTECHNICS IMPLANT S.R.L. / S.C. FARMACIA OMNIA S.R.L. / S.C. Medplaza Health S.R.L. / S.C. TODY LABORATORIES MED S.R.L. S.R.L. / S.C.MEDICAL GRUP S.R.L. / SAB TRANS CONSULT / SANROTEX TRADING SRL / SANTOMED S.R.L. / SC JUSTIR DESIGN SRL / SH MEDICAL SRL / TEST TRADING S.R.L. / TMS - TOP MEDICAL SUPPLIER SRL / TZMO ROMANIA SRL / VALDOMEDICA TRADING SRL / VETRO DESIGN S.R.L. / ZARYS INTERNATIONAL GROUP MEDICAL EQUIPMENT S.R.L.,3499847,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,3499847,TED eForms BT-118 (valoarea maxima a acordului),5211967,DA,Acord cadru furnizare materiale sanitare și materiale de osteosinteză,33140000,2024-11-01,24,2026-11-01,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/717192-2024
SCNA1113073,NU,Spitalul de Boli infectioase si Psihiatrie Baia Mare,CRIO - 2 S.R.L. / PAUL HARTMANN S.R.L. / PRODCONFARM S.R.L.,,valoare nepublicata,,,,,,,,33140000,2024-11-01,24,2026-11-01,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. SCNA1113073
SCN1150310,NU,"Spitalul Orasenesc ""dr. George Trifon"" Nasaud",MOSS Green Medical,174900,valoare atribuita (SICAP/OpenTender (valori pe atribuire)),174900,SICAP/OpenTender (valori pe atribuire),174900,SICAP/OpenTender (valoare procedura),,,Aparat osteodensitometru Dexa,33111660,2024-11-02,24,2026-11-02,"ESTIMAT (24 luni, durata nepublicata)",DA,,,SICAP anunt nr. SCN1150310
767912-2025,DA,SPITALUL JUDETEAN DE URGENTA TARGOVISTE,MEDIXFARM TEHNOPLUS,2900000,valoare atribuita (TED eForms (valoarea totala a rezultatului)),2900000,TED eForms (valoarea totala a rezultatului),,,,,Achiziția de Robot compunere citostatice (inclusiv amenajare camera curata) in cadrul proiectului “ Dotarea Spitalului Județean de Urgență T,33100000,2025-11-03,12,2026-11-03,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/767912-2025
63630-2024,DA,Spitalul Clinic de Urgenta Bucuresti,ROMBIOMEDICA,1211040,valoare maxima a acordului-cadru (TED eForms (suma valorilor maxime pe loturi)),,,1211040,TED eForms (suma valorilor maxime pe loturi),,DA,SOLUTII PENTRU PLAGI,33140000,2022-11-04,48,2026-11-04,TED eForms (durata publicata),DA,"acelasi spital a atribuit un contract nou aceluiasi castigator la 2024-10-23 (CAN1135622), inainte de expirarea calculata => probabil inlocuit",data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/63630-2024
693350-2024,DA,SPITALUL CLINIC DE RECUPERARE IASI,ALPHA BRIO MEDICAL S.R.L. / ALPHA MEDICAL S.R.L. / BIZMED SRL / CO&CO Consumer 2002 S.R.L. / CRIO - 2 S.R.L. / DELUXE MEDICRAFTS SRL / DEMOPHORIUS HEALTHCARE SRL / ENGLOBER S.R.L. / Flexi Pro SRL / HDL Union / HELLIMED SRL / LABORATORIUM LIFE SCIENCE SRL / MED - AL TRADING SRL / MEDI -TECH BUSINESS SRL / NAFKA GRUP S.R.L. / NOVENTIS International / ONE MED LOGISTIC S.R.L. / PARTNERS MEDICAL SOLUTION S.R.L. / PAUL HARTMANN SRL / ROMBIOMEDICA / ROVAL MED SRL / S.C. LINDE GAZ ROMANIA S.R.L. S.R.L. / S.C. Medplaza Health S.R.L. / S.C. TODY LABORATORIES MED S.R.L. S.R.L. / S.C.MEDICAL GRUP S.R.L. / SANROTEX TRADING SRL / SC Nova Fit 2000 S.R.L. / SH MEDICAL SRL / STERIL ROMANIA SRL / STRYKER ROMANIA S.R.L. / TUNIC PROD S.R.L. / TZMO ROMANIA SRL / VETRO DESIGN S.R.L. / ZARYS INTERNATIONAL GROUP MEDICAL EQUIPMENT S.R.L. / ZENMED SOLUTIONS,1834354,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),20310,TED eForms (valoarea totala a rezultatului),1834354,TED eForms BT-118 (valoarea maxima a acordului),2388797,DA,MATERIALE SANITARE SI CONSUMABILE MEDICALE (I),33140000,2024-11-04,24,2026-11-04,TED eForms (durata publicata),DA,,"data = prima incheiere de contract publicata in TED; valoare atribuita din anuntul 16123-2026; aceeasi procedura publicata si sub: 380214-2024, 16123-2026, 794802-2024, CN1070391",https://ted.europa.eu/en/notice/-/detail/693350-2024
549425-2026,DA,SPITALUL CLINIC JUDETEAN DE URGENTA BISTRITA,RONDA MEDTECH,533490,valoare atribuita (TED eForms (valoarea totala a rezultatului)),533490,TED eForms (valoarea totala a rezultatului),533490,TED eForms (valoare estimata),,,"Furnizare echipamente medicale în cadrul Programului național de investiții în infrastructura de sănătate, aferent țintei 377 componenta 12 ",33100000,2026-08-04,3,2026-11-04,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/549425-2026
566153-2026,DA,SPITALUL CLINIC DE BOLI INFECTIOASE SI PNEUMOFTIZIOLOGIE DR VICTOR BABES TIMISOARA,ANTISEL RO / Elta 90 Medical Research SRL / X-Lab Solutions S.R.L.,580997,valoare atribuita (TED eForms (valoarea totala a rezultatului)),580997,TED eForms (valoarea totala a rezultatului),650042,TED eForms (valoare estimata),,,Achizitie echipamente medicale de laborator aferente dotarii Spitalului de Boli Infectioase si Pneumoftiziologie Dr.Victor Babes Timisoara i,33100000,2026-08-04,3,2026-11-04,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/566153-2026
190658-2025,DA,SPITALUL CLINIC DE URGENTA SF. PANTELIMON,KARL STORZ ENDOSCOPIA ROMANIA / KRAL MEDICAL SOLUTIONS SRL / Logaritm / MEDTRONIC ROMANIA / PAPAPOSTOLOU S.R.L / RAFI MEDICAL,40492051,valoare atribuita (TED eForms (valoarea totala a rezultatului)),40492051,TED eForms (valoarea totala a rezultatului),,,,,FURNIZARE APARATURA SI ECHIPAMENTE MEDICALE,33100000,2024-11-05,24,2026-11-05,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/190658-2025
688323-2024,DA,Spitalul Clinic Municipal de Urgenta Timisoara,HEALTHTIM / RAFI MEDICAL,3627335,valoare maxima a acordului-cadru (TED eForms BT-118 (valoarea maxima a acordului)),,,3627335,TED eForms BT-118 (valoarea maxima a acordului),3718692,DA,INSTRUMENTAR 2024-2026,33169000,2024-11-05,24,2026-11-05,TED eForms (durata publicata),DA,,data = prima incheiere de contract publicata in TED; aceeasi procedura publicata si sub: 337409-2024,https://ted.europa.eu/en/notice/-/detail/688323-2024
